,time,et_x,et_y,et_z,head_pos_x,head_pos_y,head_pos_z,class_disp
2902,1578642368774062,-0.05718994,-0.29170227,0.95478821,-0.07539,1.19222,0.38435,1
2903,1578642368778033,-0.05718994,-0.29170227,0.95478821,-0.0754,1.19222,0.38439,1
2904,1578642368782052,-0.05796814,-0.25921631,0.96406555,-0.0754,1.19222,0.38442,1
2905,1578642368786050,-0.05796814,-0.25921631,0.96406555,-0.0754,1.19222,0.38442,1
2906,1578642368790053,-0.05856323,-0.26480103,0.96250916,-0.07544,1.19222,0.38471,1
2907,1578642368795054,-0.05856323,-0.26480103,0.96250916,-0.07544,1.19222,0.38473,0
2908,1578642368800026,-0.05490112,-0.25967407,0.96412659,-0.07545,1.19222,0.38479,0
2909,1578642368805025,-0.04470825,-0.27493286,0.9604187,-0.07545,1.19222,0.38479,0
2910,1578642368809151,-0.04470825,-0.27493286,0.9604187,-0.07547999999999999,1.19223,0.38516,0
2911,1578642368813039,-0.04470825,-0.27493286,0.9604187,-0.07547999999999999,1.19223,0.38516,0
2912,1578642368817037,-0.05111694,-0.29425049,0.9543457,-0.07547999999999999,1.19223,0.38519,0
2913,1578642368821035,-0.05111694,-0.29425049,0.9543457,-0.07547999999999999,1.19223,0.38524,0
2914,1578642368827034,-0.04112244,-0.24520874,0.96858215,-0.07547999999999999,1.19223,0.38524,1
2915,1578642368831030,-0.03720093,-0.28625488,0.95741272,-0.07547999999999999,1.19223,0.38524,1
2916,1578642368835034,-0.03720093,-0.28625488,0.95741272,-0.07547999999999999,1.19223,0.38524,1
2917,1578642368849032,-0.06814575,-0.25222778,0.96525574,-0.07551000000000001,1.19232,0.38621,1
2918,1578642368853015,-0.06814575,-0.25222778,0.96525574,-0.07551000000000001,1.19232,0.38621,1
2919,1578642368860008,-0.06497192,-0.23779297,0.96913147,-0.07551000000000001,1.19232,0.38621,0
2920,1578642368864028,-0.06497192,-0.23779297,0.96913147,-0.07551000000000001,1.19232,0.38624,0
2921,1578642368869017,-0.07325745,-0.24336243,0.96714783,-0.07551000000000001,1.19233,0.38631,0
2922,1578642368873023,-0.06987,-0.24105835,0.96798706,-0.07551000000000001,1.19233,0.38631,0
2923,1578642368877004,-0.06987,-0.24105835,0.96798706,-0.07551000000000001,1.19233,0.38631,0
2924,1578642368896116,-0.07475281,-0.23594666,0.96887207,-0.07675,1.1899,0.38378,0
2925,1578642368900084,-0.07754517,-0.2406311,0.96749878,-0.07675,1.1899,0.38378,0
2926,1578642368905114,-0.07754517,-0.2406311,0.96749878,-0.07674,1.18989,0.38385,0
2927,1578642368910098,-0.07070923,-0.24137878,0.96783447,-0.07674,1.18989,0.38385,0
2928,1578642368927086,-0.06307983,-0.25161743,0.96575928,-0.07584,1.19019,0.38434,0
2929,1578642368930585,-0.06307983,-0.25161743,0.96575928,-0.07584,1.19019,0.38434,0
2930,1578642368937707,-0.07225037,-0.26228333,0.96226501,-0.07584,1.19019,0.38434,0
2931,1578642368941587,-0.07537842,-0.26217651,0.96206665,-0.07584,1.19019,0.38434,0
2932,1578642368945645,-0.07537842,-0.26217651,0.96206665,-0.07584,1.19019,0.38434,0
2933,1578642368953570,-0.07452393,-0.27085876,0.9597168,-0.07575,1.19015,0.38443,0
2934,1578642368957654,-0.06008911,-0.27868652,0.95849609,-0.07575,1.19015,0.38443,1
2935,1578642368961587,-0.06008911,-0.27868652,0.95849609,-0.0753,1.1903,0.38457,1
2936,1578642368965571,-0.06362915,-0.25968933,0.96357727,-0.0753,1.1903,0.38457,1
2937,1578642368969574,-0.06362915,-0.25968933,0.96357727,-0.0753,1.1903,0.38457,1
2938,1578642368973570,-0.04711914,-0.31307983,0.94854736,-0.07529,1.19029,0.38461,1
2939,1578642368979583,0.0,0.0,0.0,-0.07529,1.19029,0.38461,1
2940,1578642368983569,0.0,0.0,0.0,-0.07529,1.19029,0.38461,1
2941,1578642368987569,0.0,0.0,0.0,-0.07495,1.19029,0.38486,1
2942,1578642368991597,-0.033248900000000005,-0.33613586,0.94122314,-0.07495,1.19029,0.38486,1
2943,1578642368998576,-0.033248900000000005,-0.33613586,0.94122314,-0.07495,1.19029,0.38486,1
2944,1578642369003103,-0.06443787,-0.3815918,0.92207336,-0.07493999999999999,1.19028,0.38488,1
2945,1578642369007113,-0.01756287,-0.38679504,0.92199707,-0.07493,1.1902700000000002,0.38489,1
2946,1578642369011116,-0.01756287,-0.38679504,0.92199707,-0.07493,1.1902700000000002,0.38489,1
2947,1578642369019112,-0.02229309,-0.3999176,0.91627502,-0.07485,1.19023,0.38502,1
2948,1578642369023178,-0.03158569,-0.42062378,0.90667725,-0.07484,1.19022,0.38503,1
2949,1578642369029114,-0.03158569,-0.42062378,0.90667725,-0.07484,1.19022,0.38504,1
2950,1578642369033108,-0.04542542,-0.41073608,0.91061401,-0.07484,1.19022,0.38504,1
2951,1578642369037102,-0.04542542,-0.41073608,0.91061401,-0.07484,1.19022,0.38504,1
2952,1578642369051091,-0.02804565,-0.43348694,0.90071106,-0.07483,1.19009,0.38513,1
2953,1578642369055095,-0.01860046,-0.41984558,0.90739441,-0.07483,1.19009,0.38513,1
2954,1578642369059084,-0.01860046,-0.41984558,0.90739441,-0.07482,1.1900700000000002,0.38513,1
2955,1578642369063095,-0.01860046,-0.41984558,0.90739441,-0.07482,1.1900700000000002,0.38513,1
2956,1578642369067101,-0.02745056,-0.40646362,0.91323853,-0.07482,1.1900700000000002,0.38513,1
2957,1578642369072098,-0.06176758,-0.34411621,0.93687439,-0.07461,1.1900700000000002,0.38505,1
2958,1578642369076093,-0.06176758,-0.34411621,0.93687439,-0.07461,1.1900700000000002,0.38505,1
2959,1578642369080094,-0.06176758,-0.34411621,0.93687439,-0.07461,1.19006,0.38505,1
2960,1578642369083614,-0.03044128,-0.38520813,0.9223175,-0.0746,1.19005,0.38504,1
2961,1578642369087602,-0.03044128,-0.38520813,0.9223175,-0.0746,1.19005,0.38504,1
2962,1578642369091596,-0.0247345,-0.38461304,0.92272949,-0.07466,1.18999,0.385,1
2963,1578642369095606,-0.0247345,-0.38461304,0.92272949,-0.07466,1.18998,0.38499,1
2964,1578642369099633,-0.04444885,-0.42895508,0.90222168,-0.07466,1.18998,0.38498,1
2965,1578642369103600,-0.04444885,-0.42895508,0.90222168,-0.07464,1.18993,0.38491,1
2966,1578642369107591,-0.00639343,-0.38226318,0.92401123,-0.07464,1.18993,0.38491,1
2967,1578642369111599,-0.00639343,-0.38226318,0.92401123,-0.07472999999999999,1.1899,0.38492,1
2968,1578642369115600,-0.03411865,-0.41891479,0.90737915,-0.07472999999999999,1.1899,0.38492,1
2969,1578642369119592,-0.03411865,-0.41891479,0.90737915,-0.07472000000000001,1.18986,0.38481,1
2970,1578642369124263,-0.04641724,-0.41645813,0.90795898,-0.07472000000000001,1.18986,0.38481,1
2971,1578642369128262,-0.04641724,-0.41645813,0.90795898,-0.07472000000000001,1.18985,0.38478,1
2972,1578642369132267,-0.05331421,-0.38348389,0.92199707,-0.07472000000000001,1.18985,0.38478,1
2973,1578642369136266,-0.05331421,-0.38348389,0.92199707,-0.07482,1.18977,0.38465,1
2974,1578642369140354,0.0,0.0,0.0,-0.07482,1.18977,0.38465,0
2975,1578642369145258,0.0,0.0,0.0,-0.07482,1.18976,0.38461,0
2976,1578642369149264,0.0,0.0,0.0,-0.07482,1.18976,0.38461,0
2977,1578642369154256,0.0,0.0,0.0,-0.07503,1.18965,0.38458,0
2978,1578642369158269,0.0,0.0,0.0,-0.07504,1.18965,0.38454,0
2979,1578642369162248,0.0,0.0,0.0,-0.07504,1.18965,0.38454,0
2980,1578642369176266,0.0,0.0,0.0,-0.07517,1.18966,0.38426,0
2981,1578642369180253,0.0,0.0,0.0,-0.07517,1.18966,0.38423,0
2982,1578642369186278,0.0,0.0,0.0,-0.07518,1.18966,0.3842,0
2983,1578642369189606,0.0,0.0,0.0,-0.07518,1.18966,0.3842,0
2984,1578642369193165,0.0,0.0,0.0,-0.07527,1.18972,0.38394,0
2985,1578642369197151,0.0,0.0,0.0,-0.07527,1.18972,0.38394,0
2986,1578642369201157,0.0,0.0,0.0,-0.07528,1.18973,0.3839,0
2987,1578642369206159,0.0,0.0,0.0,-0.07529,1.18973,0.38389,0
2988,1578642369210144,0.0,0.0,0.0,-0.07529,1.18976,0.38371,0
2989,1578642369214138,0.0,0.0,0.0,-0.0753,1.18977,0.38366,0
2990,1578642369218162,0.0,0.0,0.0,-0.0753,1.18977,0.38366,0
2991,1578642369222136,0.0,0.0,0.0,-0.07535,1.18982,0.38345,0
2992,1578642369226147,0.0,0.0,0.0,-0.07535,1.18982,0.38345,0
2993,1578642369230151,0.0,0.0,0.0,-0.07547999999999999,1.18977,0.38343,0
2994,1578642369234134,0.0,0.0,0.0,-0.07547999999999999,1.18977,0.38343,0
2995,1578642369244127,0.0,0.0,0.0,-0.07551000000000001,1.18987,0.38316,0
2996,1578642369248134,0.0,0.0,0.0,-0.07551000000000001,1.18987,0.38316,0
2997,1578642369253139,0.0,0.0,0.0,-0.07569,1.18975,0.38311,0
2998,1578642369257135,0.0,0.0,0.0,-0.07569,1.18975,0.38311,0
2999,1578642369262139,0.0,0.0,0.0,-0.07576000000000001,1.18984,0.3829,0
3000,1578642369266132,0.0,0.0,0.0,-0.07576000000000001,1.18985,0.38289,0
3001,1578642369270124,0.0,0.0,0.0,-0.07582,1.18983,0.38287,0
3002,1578642369274060,0.0,0.0,0.0,-0.07582,1.18983,0.38287,0
3003,1578642369278127,0.0,0.0,0.0,-0.07582,1.18983,0.38287,0
3004,1578642369285158,0.0,0.0,0.0,-0.07582,1.18983,0.38287,0
3005,1578642369289123,0.0,0.0,0.0,-0.07599,1.19004,0.38236,0
3006,1578642369294129,0.0,0.0,0.0,-0.07599,1.19004,0.38236,0
3007,1578642369298129,0.0,0.0,0.0,-0.07599,1.19004,0.38236,0
3008,1578642369303126,0.0,0.0,0.0,-0.07599,1.19004,0.38236,0
3009,1578642369307123,0.0,0.0,0.0,-0.07601000000000001,1.19006,0.38233,0
3010,1578642369314145,0.0,0.0,0.0,-0.07601000000000001,1.19006,0.38233,0
3011,1578642369318126,0.0,0.0,0.0,-0.07622000000000001,1.19022,0.38207,0
3012,1578642369321638,0.0,0.0,0.0,-0.07622000000000001,1.19022,0.38207,0
3013,1578642369328224,0.0,0.0,0.0,-0.07622000000000001,1.19022,0.38207,0
3014,1578642369332216,0.0,0.0,0.0,-0.07625,1.19025,0.38204,0
3015,1578642369338230,0.0,0.0,0.0,-0.07627,1.19026,0.38202,0
3016,1578642369342210,0.0,0.0,0.0,-0.07637999999999999,1.19035,0.38193,0
3017,1578642369346234,0.0,0.0,0.0,-0.07633999999999999,1.1903700000000002,0.38192,0
3018,1578642369350226,0.0,0.0,0.0,-0.07635,1.1904,0.38192,0
3019,1578642369354224,0.0,0.0,0.0,-0.07635,1.1904,0.38192,0
3020,1578642369358235,0.0,0.0,0.0,-0.07635,1.1904,0.38192,0
3021,1578642369362217,0.0,0.0,0.0,-0.07635,1.1904,0.38192,0
3022,1578642369366222,0.0,0.0,0.0,-0.07672000000000001,1.1907299999999998,0.38171,0
3023,1578642369382318,0.0,0.0,0.0,-0.07672999999999999,1.1907299999999998,0.38171,0
3024,1578642369386301,0.0,0.0,0.0,-0.07678,1.19076,0.3817,0
3025,1578642369416429,0.0,0.0,0.0,-0.07702,1.19076,0.38168,0
3026,1578642369421435,0.0,0.0,0.0,-0.07736,1.19154,0.38138,0
3027,1578642369429407,0.0,0.0,0.0,-0.07736,1.19154,0.38138,0
3028,1578642369433394,0.0,0.0,0.0,-0.07736,1.19154,0.38138,0
3029,1578642369443481,0.0,0.0,0.0,-0.07736,1.19154,0.38138,0
3030,1578642369448410,0.0,0.0,0.0,-0.07714,1.19169,0.38131,0
3031,1578642369453392,0.0,0.0,0.0,-0.0772,1.19172,0.38133,0
3032,1578642369457401,0.0,0.0,0.0,-0.0772,1.19172,0.38133,0
3033,1578642369464435,-0.07528687,-0.41021729,0.90885925,-0.0772,1.19172,0.38133,1
3034,1578642369470438,-0.07528687,-0.41021729,0.90885925,-0.07787999999999999,1.19183,0.38127,1
3035,1578642369485331,-0.03056335,-0.42997742,0.90231323,-0.07787999999999999,1.19183,0.38127,1
3036,1578642369489319,-0.10955811,-0.39753723,0.91101074,-0.0778,1.19189,0.3812,1
3037,1578642369495312,-0.10955811,-0.39753723,0.91101074,-0.0778,1.1919,0.3812,1
3038,1578642369499315,-0.08387756,-0.40461731,0.91061401,-0.0778,1.1919,0.3812,1
3039,1578642369506353,0.0,0.0,0.0,-0.0778,1.1919,0.3812,1
3040,1578642369511371,0.0,0.0,0.0,-0.07828,1.19212,0.38108,1
3041,1578642369526327,0.0,0.0,0.0,-0.07828,1.19212,0.38108,1
3042,1578642369530625,0.0,0.0,0.0,-0.07848,1.19201,0.38106,1
3043,1578642369537630,0.0,0.0,0.0,-0.0785,1.19202,0.38106,1
3044,1578642369541628,-0.07913208,-0.39082336,0.91705322,-0.0785,1.19202,0.38106,1
3045,1578642369545735,-0.07913208,-0.39082336,0.91705322,-0.0785,1.19202,0.38106,1
3046,1578642369549710,-0.08663939999999999,-0.38768005,0.91770935,-0.07882,1.19211,0.3809,1
3047,1578642369553789,-0.08663939999999999,-0.38768005,0.91770935,-0.07882,1.19211,0.3809,1
3048,1578642369560788,-0.0809021,-0.39776611,0.91389465,-0.07883,1.19211,0.3809,1
3049,1578642369563881,-0.06004333,-0.40458679,0.91252136,-0.07887999999999999,1.19211,0.38089,1
3050,1578642369567844,-0.06004333,-0.40458679,0.91252136,-0.07891000000000001,1.19211,0.38088,1
3051,1578642369572355,-0.05718994,-0.37617493,0.92477417,-0.07891000000000001,1.19211,0.38088,1
3052,1578642369576929,-0.05718994,-0.37617493,0.92477417,-0.07891000000000001,1.19211,0.38088,1
3053,1578642369583991,-0.07469177,-0.40393066,0.91172791,-0.07926,1.19213,0.38071,1
3054,1578642369587996,-0.07469177,-0.40393066,0.91172791,-0.07926,1.19213,0.38071,1
3055,1578642369591976,-0.05213928,-0.36140442,0.93093872,-0.07927999999999999,1.19213,0.3807,1
3056,1578642369597988,0.0,0.0,0.0,-0.07934,1.19214,0.38068,1
3057,1578642369602000,0.0,0.0,0.0,-0.07934,1.19214,0.38068,1
3058,1578642369613243,0.0,0.0,0.0,-0.07937000000000001,1.19238,0.38044,1
3059,1578642369617220,-0.28491211,-0.42453003,0.85940552,-0.07937000000000001,1.19238,0.38044,1
3060,1578642369622227,-0.28491211,-0.42453003,0.85940552,-0.07937000000000001,1.19238,0.38044,1
3061,1578642369626245,-0.08198547,-0.39630127,0.91444397,-0.07939,1.19239,0.3804300000000001,1
3062,1578642369635226,0.0,0.0,0.0,-0.07932,1.19247,0.38038,1
3063,1578642369639236,-0.09959412,-0.19075012,0.9765625,-0.07932,1.19247,0.38038,1
3064,1578642369647822,-0.04518127,-0.23797607,0.97021484,-0.07962000000000001,1.19263,0.38004,1
3065,1578642369651800,-0.04518127,-0.23797607,0.97021484,-0.07962000000000001,1.19263,0.38004,1
3066,1578642369659816,-0.36087036,0.00691223,0.93257141,-0.07962000000000001,1.19263,0.38004,1
3067,1578642369663839,-0.36087036,0.00691223,0.93257141,-0.07964,1.19264,0.38003,1
3068,1578642369669841,-0.08670044,-0.06663513,0.99398804,-0.07966000000000001,1.19265,0.38,1
3069,1578642369673834,-0.09197998,-0.07739258,0.99273682,-0.07966000000000001,1.19265,0.38,1
3070,1578642369677854,-0.09197998,-0.07739258,0.99273682,-0.07983,1.19277,0.37967,1
3071,1578642369683823,-0.06721497,-0.03474426,0.99713135,-0.07983,1.19277,0.37967,1
3072,1578642369687808,-0.06721497,-0.03474426,0.99713135,-0.07984,1.19278,0.37966,1
3073,1578642369692829,-0.10749817,-0.03540039,0.99356079,-0.08,1.19269,0.37968,1
3074,1578642369696797,-0.12217712,-0.05148315,0.99116516,-0.08,1.19269,0.37968,1
3075,1578642369700799,-0.12217712,-0.05148315,0.99116516,-0.08014,1.19274,0.37949,1
3076,1578642369706091,-0.047393800000000014,-0.1007843,0.99377441,-0.08015,1.19275,0.37947,1
3077,1578642369709988,-0.047393800000000014,-0.1007843,0.99377441,-0.08026,1.1927,0.37946,1
3078,1578642369724044,-0.05198669,-0.08796692,0.99475098,-0.08026,1.1927,0.37946,1
3079,1578642369728046,-0.05198669,-0.08796692,0.99475098,-0.08066,1.19278,0.37901,1
3080,1578642369732030,-0.0486908,-0.09735107,0.99404907,-0.08066,1.19278,0.37901,1
3081,1578642369736075,-0.0486908,-0.09735107,0.99404907,-0.08066,1.19278,0.37901,1
3082,1578642369740031,-0.0418396,-0.11698914,0.99224854,-0.08066,1.19278,0.37901,1
3083,1578642369744044,-0.0418396,-0.11698914,0.99224854,-0.08067,1.19279,0.379,1
3084,1578642369748053,-0.06233215,-0.07240295,0.99542236,-0.0807,1.19279,0.37896,1
3085,1578642369754042,-0.06233215,-0.07240295,0.99542236,-0.0807,1.19279,0.37896,1
3086,1578642369758030,-0.06819153,-0.08058167,0.99440002,-0.08068,1.19292,0.37867,1
3087,1578642369766051,-0.14573669,-0.0305481,0.98884583,-0.08068,1.19292,0.37867,1
3088,1578642369770041,-0.14573669,-0.0305481,0.98884583,-0.08084,1.19282,0.37867,1
3089,1578642369775587,-0.05458069,-0.06613159,0.99630737,-0.08084,1.19282,0.37867,1
3090,1578642369780483,-0.05458069,-0.06613159,0.99630737,-0.08098999999999999,1.19285,0.37844,1
3091,1578642369786624,-0.05691528,-0.07518005,0.99552917,-0.08098999999999999,1.19285,0.37844,1
3092,1578642369790529,-0.05862427,-0.07772827,0.99523926,-0.08076,1.19306,0.3783,1
3093,1578642369807166,-0.05867004,-0.07345581,0.99555969,-0.08093,1.19327,0.37804,1
3094,1578642369811170,-0.05867004,-0.07345581,0.99555969,-0.08093,1.19327,0.37804,1
3095,1578642369817167,-0.05975342,-0.053207400000000016,0.9967804,-0.08093,1.19327,0.37804,1
3096,1578642369821161,-0.05975342,-0.053207400000000016,0.9967804,-0.08095,1.19328,0.37802,1
3097,1578642369825169,-0.05505371,-0.04980469,0.99723816,-0.08097,1.19328,0.37799,1
3098,1578642369829150,-0.05505371,-0.04980469,0.99723816,-0.08097,1.19328,0.37799,1
3099,1578642369833147,-0.05331421,-0.06182861,0.99665833,-0.08097,1.19328,0.37799,1
3100,1578642369839155,-0.05331421,-0.06182861,0.99665833,-0.08097,1.19328,0.37799,1
3101,1578642369843196,-0.06375122,-0.05097961,0.99665833,-0.08068,1.19361,0.37751,1
3102,1578642369856028,-0.04373169,-0.07057189999999999,0.99653625,-0.08068,1.19361,0.37751,1
3103,1578642369860024,-0.04373169,-0.07057189999999999,0.99653625,-0.08071,1.19362,0.37748,1
3104,1578642369866022,-0.05383301,-0.06115723,0.99667358,-0.08071,1.19362,0.37748,1
3105,1578642369870023,-0.05383301,-0.06115723,0.99667358,-0.08071,1.19362,0.37748,1
3106,1578642369874013,-0.05183411,-0.06648254,0.99642944,-0.08094,1.19352,0.37728,1
3107,1578642369880108,-0.05183411,-0.06648254,0.99642944,-0.08094,1.19352,0.37728,1
3108,1578642369884001,-0.05805969,-0.07167053,0.99572754,-0.08094,1.19352,0.37728,1
3109,1578642369888018,-0.05805969,-0.07167053,0.99572754,-0.08079,1.19362,0.37721,1
3110,1578642369891998,-0.04772949,-0.13262939,0.99000549,-0.08079,1.19362,0.37721,1
3111,1578642369895998,-0.04772949,-0.13262939,0.99000549,-0.08086,1.19357,0.37712,1
3112,1578642369900990,-0.04342651,-0.08796692,0.99516296,-0.08087000000000001,1.19356,0.37711,0
3113,1578642369905007,-0.04342651,-0.08796692,0.99516296,-0.08088,1.19356,0.3771,0
3114,1578642369909013,-0.05369568,-0.09355164,0.99415588,-0.08088,1.19356,0.3771,0
3115,1578642369912990,-0.05369568,-0.09355164,0.99415588,-0.08096,1.19348,0.37701,0
3116,1578642369916992,-0.04699707,-0.07688904,0.9959259,-0.08096,1.19347,0.37701,0
3117,1578642369921010,-0.04699707,-0.07688904,0.9959259,-0.08097,1.19346,0.377,0
3118,1578642369924980,-0.05667114,-0.07315063,0.99569702,-0.08097,1.19346,0.377,0
3119,1578642369928992,-0.05667114,-0.07315063,0.99569702,-0.08097,1.19346,0.377,0
3120,1578642369932993,-0.04597473,-0.06721497,0.99667358,-0.08077999999999999,1.19347,0.37682,0
3121,1578642369938764,-0.04597473,-0.06721497,0.99667358,-0.08077999999999999,1.19347,0.37682,0
3122,1578642369942681,-0.06089783,-0.05786133,0.99645996,-0.08077999999999999,1.19347,0.37682,0
3123,1578642369953718,-0.04840088,-0.04258728,0.99790955,-0.08057,1.19356,0.37669,1
3124,1578642369957701,-0.03143311,-0.08033752,0.9962616,-0.08057,1.19356,0.37669,1
3125,1578642369963663,-0.0289917,-0.07717896,0.99658203,-0.08057,1.19356,0.37669,1
3126,1578642369967660,-0.0289917,-0.07717896,0.99658203,-0.08057,1.19356,0.37669,1
3127,1578642369977650,-0.03059387,-0.07336426,0.99682617,-0.08027999999999999,1.1933200000000002,0.37654,1
3128,1578642369981775,-0.04025269,-0.06712341,0.99691772,-0.08027999999999999,1.1933200000000002,0.37654,1
3129,1578642369992662,-0.05690002,-0.03309631,0.99781799,-0.08027999999999999,1.1933200000000002,0.37654,1
3130,1578642369996735,-0.05690002,-0.03309631,0.99781799,-0.08027000000000001,1.19331,0.37654,1
3131,1578642370005362,-0.04800415,-0.06323242,0.99684143,-0.08025,1.19329,0.37654,1
3132,1578642370009360,-0.04800415,-0.06323242,0.99684143,-0.08017,1.19325,0.37653,1
3133,1578642370015345,-0.03491211,-0.11424255,0.99282837,-0.08017,1.19325,0.37653,1
3134,1578642370019353,-0.03491211,-0.11424255,0.99282837,-0.08016000000000001,1.19324,0.37653,1
3135,1578642370023364,-0.0372467,-0.14512634,0.9887085,-0.08015,1.19323,0.37653,1
3136,1578642370027341,-0.0372467,-0.14512634,0.9887085,-0.08015,1.19323,0.37653,1
3137,1578642370031361,-0.03604126,-0.17150879,0.98451233,-0.08008,1.19319,0.37657,1
3138,1578642370036356,-0.03604126,-0.17150879,0.98451233,-0.08006,1.19318,0.37657,1
3139,1578642370040355,-0.03959656,-0.20565796,0.97781372,-0.08005,1.19317,0.37657,1
3140,1578642370044341,-0.03959656,-0.20565796,0.97781372,-0.08005,1.19317,0.37657,1
3141,1578642370053890,-0.04728699,-0.20846558,0.97688293,-0.07969,1.19328,0.37654,1
3142,1578642370057911,-0.06512451,-0.21191406,0.97511292,-0.07969,1.19328,0.37654,1
3143,1578642370061934,-0.06512451,-0.21191406,0.97511292,-0.07966000000000001,1.19327,0.37654,1
3144,1578642370065917,-0.03286743,-0.26350403,0.96408081,-0.07966000000000001,1.19327,0.37654,1
3145,1578642370069923,-0.03286743,-0.26350403,0.96408081,-0.07947,1.19333,0.37655,1
3146,1578642370074914,-0.03771973,-0.25810242,0.96536255,-0.07944,1.19333,0.37656,1
3147,1578642370078893,-0.03771973,-0.25810242,0.96536255,-0.07943,1.1933200000000002,0.37657,1
3148,1578642370082730,-0.02967834,-0.25158691,0.96737671,-0.07943,1.1933200000000002,0.37657,1
3149,1578642370086939,-0.02967834,-0.25158691,0.96737671,-0.07912000000000001,1.1934,0.37662,1
3150,1578642370090951,-0.0715332,-0.26443481,0.96173096,-0.07912000000000001,1.1934,0.37662,1
3151,1578642370094854,-0.0715332,-0.26443481,0.96173096,-0.07911,1.1934,0.37662,1
3152,1578642370098863,-0.05778503,-0.26148987,0.96347046,-0.07908,1.19339,0.37664,1
3153,1578642370102877,-0.05778503,-0.26148987,0.96347046,-0.07908,1.19339,0.37664,1
3154,1578642370106865,-0.06632996,-0.26237488,0.962677,-0.07901,1.19334,0.37666,1
3155,1578642370110854,-0.06632996,-0.26237488,0.962677,-0.079,1.19334,0.37666,1
3156,1578642370116840,-0.06141663,-0.24758911,0.96690369,-0.07898,1.19333,0.37667,1
3157,1578642370120851,-0.06141663,-0.24758911,0.96690369,-0.07889,1.19331,0.37671,1
3158,1578642370125855,-0.06919861,-0.22669983,0.97149658,-0.07886,1.1933,0.37673,1
3159,1578642370129853,-0.06159973,-0.24679565,0.96710205,-0.07886,1.1933,0.37673,1
3160,1578642370134868,-0.06159973,-0.24679565,0.96710205,-0.07866000000000001,1.19337,0.37672,1
3161,1578642370138841,-0.06159973,-0.24679565,0.96710205,-0.07862999999999999,1.19336,0.37674,1
3162,1578642370142857,-0.05949402,-0.24179077,0.9684906,-0.07862999999999999,1.19336,0.37674,1
3163,1578642370146850,-0.05949402,-0.24179077,0.9684906,-0.07836,1.19348,0.37674,1
3164,1578642370150851,-0.05702209,-0.24720764,0.9672699,-0.07833,1.19347,0.37676,1
3165,1578642370155853,-0.05690002,-0.24772644,0.96714783,-0.07824,1.19346,0.3768,0
3166,1578642370159831,-0.05690002,-0.24772644,0.96714783,-0.07824,1.19346,0.37681,0
3167,1578642370163864,-0.05677795,-0.2472229,0.96728516,-0.07821,1.19345,0.37682,0
3168,1578642370167877,-0.05677795,-0.2472229,0.96728516,-0.07821,1.19345,0.37682,0
3169,1578642370171860,-0.0562439,-0.24514771,0.96783447,-0.07802,1.19348,0.37681,0
3170,1578642370175862,-0.0562439,-0.24514771,0.96783447,-0.07799,1.19348,0.37683,0
3171,1578642370179860,-0.05682373,-0.24687195,0.96737671,-0.07798,1.19347,0.37683,0
3172,1578642370184849,-0.05682373,-0.24687195,0.96737671,-0.0779,1.19345,0.37689,0
3173,1578642370188843,-0.05682373,-0.24687195,0.96737671,-0.07751,1.19369,0.37675,0
3174,1578642370192848,-0.05683899,-0.24504089,0.96783447,-0.0775,1.19369,0.37675,0
3175,1578642370196874,-0.05683899,-0.24504089,0.96783447,-0.07742,1.19368,0.3768,0
3176,1578642370200859,-0.05795288,-0.24688721,0.96730042,-0.07741,1.19368,0.3768,0
3177,1578642370205424,-0.05795288,-0.24688721,0.96730042,-0.07739,1.19368,0.37681,0
3178,1578642370209362,-0.05764771,-0.24609375,0.96751404,-0.07739,1.19368,0.37681,0
3179,1578642370217383,-0.05722046,-0.24691772,0.96733093,-0.07708,1.19376,0.37682,0
3180,1578642370221376,-0.06765747,-0.29432678,0.95329285,-0.07705,1.19376,0.37684,1
3181,1578642370224906,-0.06765747,-0.29432678,0.95329285,-0.07705,1.19376,0.37684,1
3182,1578642370228903,-0.06765747,-0.29432678,0.95329285,-0.07702,1.19374,0.37689,1
3183,1578642370232950,-0.10722351,-0.34825134,0.9312439,-0.07699,1.19374,0.37691,1
3184,1578642370236909,-0.10722351,-0.34825134,0.9312439,-0.07697999999999999,1.19374,0.37691,1
3185,1578642370240913,-0.1022644,-0.37411499,0.92172241,-0.0769,1.19372,0.37696,1
3186,1578642370244961,-0.1022644,-0.37411499,0.92172241,-0.0769,1.19372,0.37696,1
3187,1578642370248951,-0.12478638,-0.37164307,0.91993713,-0.07675,1.19382,0.37691,1
3188,1578642370252957,-0.12478638,-0.37164307,0.91993713,-0.07675,1.19382,0.37691,1
3189,1578642370256939,-0.13500977,-0.42056274,0.8971405000000001,-0.07668,1.1938,0.37694,1
3190,1578642370260938,-0.13500977,-0.42056274,0.8971405000000001,-0.07666,1.1938,0.37695,1
3191,1578642370264947,-0.12268066,-0.47441101,0.8717040999999999,-0.07666,1.1938,0.37696,1
3192,1578642370268947,-0.12268066,-0.47441101,0.8717040999999999,-0.07645,1.19386,0.37696,1
3193,1578642370273023,-0.11807251,-0.45246887,0.88392639,-0.07644,1.19386,0.37697,1
3194,1578642370283934,-0.12796021,-0.4230957,0.89698792,-0.07637999999999999,1.1938,0.37703,1
3195,1578642370287951,-0.12762451,-0.47935486,0.86828613,-0.07637999999999999,1.1938,0.37703,1
